FECHA_INF,8172 - A,8172 - P,8245 - A,8245 - P,8251 - G,8251 - GLB,8251 - INV,8295 - CLASICA,8295 - LARGOPLAZO,8295 - LIQUIDEZ,8306 - A,8306 - B,8336 - A,8336 - B,8336 - N,8377 - L,8638 - CLASI,8773 - A,8773 - B,8788 - A,8788 - P,8846 - CLASI,8846 - CRECI,8846 - IPA,8846 - PATRI,8886 - AHORROSIST,8886 - CLASICA,8886 - WEB,8900 - INVER,8900 - UNIVE,8910 - GLOBAL,8994 - F1,9063 - INVER,9192 - A,9192 - D,9226 - CLASI,9228 - CLASI,9430 - A,9430 - P,9568 - A,9575 - A,9575 - CUI,9575 - W,9595 - G,9595 - GLB,9595 - INV,9596 - G,9596 - GLB,9596 - INV,9649 - DIGITAL,9649 - GLOBAL,9649 - YOU,9730 - A,9810 - B,9853 - A,9872 - A,9872 - C,9872 - DIGITAL,10020 - SIMPLE,10050 - DIGITAL,10059 - DIGITAL,10072 - CLASI,10147 - DIGITAL,10147 - EJECU,10147 - GLOBAL,10152 - L,10208 - A,10235 - A,10260 - D,10367 - DIGITAL,10368 - DIGITAL,10480 - A,10480 - DIGITAL,10482 - A,10482 - DIGITAL,10580 - DIGITAL
2022-10-13,1.3361773140111095,1.362715079888978,1.1335670528218995,1.1578797755539703,1.0817849107904052,0.995003874983169,0.9974703377495112,1.0561690390514176,1.0646821376202953,1.0213626394235562,1.0386073956591828,1.0618028668457673,1.1169593477776356,1.1276908886766577,1.0511374238801845,1.0185957612887926,1.1049694720437195,0.965556564420845,0.975720892146178,0.9514942749871682,0.963482589199945,1.0732321096412505,1.092134910411374,1.1113562304823137,1.111370271902426,1.0051554000000011,1.013325510155685,1.023820800000001,1.050638810830579,1.036059593200229,1.0365350969277078,1.009250332559306,1.1630806117704358,1.0620187776474272,1.0222659999999997,1.0,1.0840231534119,0.974470952309815,0.9795681541620186,1.1645890371454033,1.133600321996381,1.1430199035335475,1.0178963819095463,1.085324907494002,0.9949655899557106,0.9983652332931842,1.0377554081080027,1.0075614313382568,1.0100850266962258,1.0549974000000006,1.0498122552591824,1.0,1.121571399999999,1.0620379075211512,1.154654214021229,1.0098020881252876,0.9370318092287314,0.9936324052626682,1.0072286459501907,1.063837700000002,1.024466500000003,1.1375338012132503,1.0,0.9407840752092566,0.9379400887001486,1.0725826341703584,1.0515477999999971,1.0458871702929995,1.0024549999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-14,1.3472300425133081,1.374006251584176,1.134745566103712,1.159102866075752,1.0835706174053272,0.9966314277592428,0.999116912270139,1.055006066226413,1.0635164947194495,1.020211170268015,1.0403005902287137,1.063552232584618,1.117397844532603,1.128141608043168,1.0514999002608785,1.020296167168871,1.1080307366140185,0.9652341438270932,0.9754030333861645,0.9526828035887593,0.9646955613598324,1.0738701245989661,1.09279913843554,1.1120473642618243,1.1120614138207745,1.006674400000001,1.0148395514773263,1.025366200000001,1.052217748117439,1.0376052498951156,1.0373710046689275,1.0070169908396036,1.1665658374635466,1.0623647932818332,1.0226147999999997,1.0,1.085729052011594,0.9747240920577224,0.979826562375077,1.1611748034782952,1.1379852226662486,1.14744868861993,1.0218777889447224,1.087252876960623,0.9967125725017104,1.00013873625166,1.0388075671477466,1.008567778436571,1.0111091216328583,1.0567410000000006,1.0515296652160164,1.0,1.1218149999999991,1.0592029386314072,1.1612309152061218,1.0122610356621398,0.9392997516700404,0.9960831809080989,1.0066446116564867,1.0654125000000019,1.024596200000003,1.1486382690648884,1.0,0.9473165475750861,0.9444453169620886,1.0849972304283593,1.0516019999999973,1.045939672204069,1.0032039999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-15,1.34718907334768,1.3739677240836408,1.1348071240723598,1.1591850001394244,1.083714483787597,0.9967488442376462,0.9992495746722749,1.0552256853310793,1.063744583935384,1.0203966933508186,1.0405337507399626,1.0638089834567093,1.117528303254508,1.1282813187400555,1.0515725028314564,1.0205079855530843,1.1082780054408865,0.965410570099526,0.9755894111239124,0.9528028637895721,0.9648267270218446,1.0742006529849788,1.0931504690642004,1.1124201214035077,1.112434161550078,1.006998100000001,1.0151486009813253,1.0256942000000009,1.0524380666419444,1.0378111414390498,1.0376725353168783,1.0070275958986912,1.166779730715385,1.0625743545455426,1.0228322999999997,1.0,1.0860610904483778,0.9749459728822136,0.9800534107397604,1.1611369950769983,1.1379023277654827,1.1473725688762577,1.0218471356783907,1.087479880762448,0.9969001377696579,1.0003475439815024,1.0390900664817593,1.0088268436738823,1.011384105821728,1.0570498000000008,1.0518193532608506,1.0,1.1218149999999991,1.059175337960711,1.1611842724018757,1.0124660479628778,0.9394761527425509,0.9963160831288835,1.0068629318763342,1.0657030000000018,1.0248555000000028,1.1485794885391458,1.0,0.9472816602043328,0.9444034521171846,1.0849972304283593,1.051961099999997,1.0462954851556605,1.0035082999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-16,1.3471071350164239,1.3739291965831057,1.1348425240302018,1.159240438980471,1.083858425532037,0.9968663205613496,0.9993822924195931,1.0554531532976632,1.0639805801035696,1.0205898286734032,1.0407665332698361,1.06406535273226,1.1176583841480916,1.1284206778160615,1.0516447477539037,1.0207198039372976,1.1085253956862802,0.9655873125480745,0.9757760147740695,0.9529232047672811,0.964958038666786,1.0745314676047093,1.0935020747070516,1.1127931678031908,1.1128072394953004,1.007321800000001,1.0154578049714549,1.0260224000000011,1.0526584579990197,1.0380171083735161,1.0379741659418344,1.0070382707279044,1.1669937863766782,1.0627840045312096,1.0230497999999997,1.0,1.0863934845771128,0.9751680454792415,0.9802806416480606,1.1610990902256981,1.1378195286969723,1.1472965479893955,1.021816482412059,1.0877068845642734,0.9970877929538416,1.000556439630389,1.039372661675743,1.0090860029799074,1.011659090010598,1.0573587000000009,1.052109133387072,1.0,1.1218149999999991,1.0591477372900147,1.16113762959763,1.0126706602396143,0.9396521542656333,0.9965485851740313,1.007081151348503,1.0659917000000019,1.0251150000000029,1.1485220439344428,1.0,0.9472467728335795,0.9443604243599223,1.0849972304283593,1.0523204999999973,1.0466516981218124,1.0038128,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-17,1.356361787875566,1.3833478848545715,1.1459266304104583,1.1705823404230304,1.0938064580405638,1.0060008677568493,1.0085549815645212,1.0637487545520308,1.0723499836352466,1.0285843645672692,1.0487641331960975,1.0722605200283173,1.1373636424334215,1.1483238847918917,1.0701350667107656,1.0273223181764506,1.1139749019408824,0.9713498593846259,0.9816074917976856,0.9590334154268861,0.9711550870087413,1.077392802968012,1.0964289132319194,1.115786891675962,1.1158010430596244,1.011418300000001,1.019569994035289,1.0301932000000011,1.0586712236549087,1.0439348128222738,1.044035971726504,1.0235890003769008,1.1768129808030456,1.0681408588835584,1.0282222999999997,1.0,1.0887950277110756,0.9775992418081014,0.9827284426152072,1.1725482843184054,1.1432393218909656,1.1527690632753766,1.0267258291457275,1.094232950832583,1.0030495990545143,1.0065596398835959,1.0426283538647751,1.0122315666946693,1.01482804318984,1.062848000000001,1.057553537499869,1.0,1.122835099999999,1.068618767436047,1.173872829424833,1.0189335360121605,0.9454496164675081,1.0027432039922304,1.0079664212016644,1.0693432000000018,1.0330974000000028,1.1580826000367632,1.0,0.9565830073855243,0.9536608657804048,1.0939599409158038,1.0529830999999972,1.0473095220666042,1.0041239,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-18,1.3841545287283146,1.4117290813629804,1.1513589973675764,1.1761511356636687,1.095730981772375,1.0077557713311098,1.010329458801601,1.068225189014754,1.0768693866898709,1.0328856168682876,1.0495202579388068,1.0730520784514155,1.1421095439811844,1.1531237442373048,1.074549249354692,1.028755562485972,1.1156515703573924,0.9734114067015277,0.9836989135796933,0.9599886184277396,0.9721319317804209,1.077168968200433,1.096216189755388,1.115585664527826,1.1155998094786204,1.0121741000000009,1.0203145399410742,1.0309614000000011,1.0581061157436238,1.0433660666459874,1.0453787628845377,1.0296226510666273,1.1795912381398521,1.070459962131696,1.0304706,1.0,1.0886842296681638,0.9782765824062898,0.9834132913249451,1.177762467947252,1.1530042453689098,1.1626229123789582,1.0355390954773858,1.096210150039359,1.004841359885959,1.0083784211498057,1.0428080913100666,1.0123908250268292,1.015003041505746,1.064379500000001,1.0590597127539536,1.0,1.1232454999999988,1.0724952616348562,1.1997128691681063,1.019475668540112,0.9459387648548716,1.003308051903979,1.0085671796100404,1.0696645000000018,1.035056900000003,1.180156033385651,1.0,0.9746711160881337,0.971684780403743,1.1156769054652869,1.0538049999999974,1.048125851781006,1.0061987,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-19,1.387480669470553,1.4151478618916506,1.1524314758106315,1.177266321981125,1.0944466596735565,1.0065594637861137,1.0091452379344747,1.066550152464144,1.0751875779460782,1.0312388805723067,1.0481004518983297,1.0716189290454947,1.141380119418576,1.1523955373918673,1.0738117789087218,1.0266546846565068,1.113809408490835,0.9691864243145134,0.9794372265848005,0.9593860712085064,0.9715313580091155,1.0753636205817474,1.0943938769740484,1.1137464657493432,1.1137605728532898,1.009481000000001,1.0175824527237665,1.0282165000000012,1.0500937318760672,1.035453981053608,1.0440864601141748,1.0305150807428758,1.1793930986051193,1.069929404825607,1.0299756999999998,1.0,1.0870344414738287,0.9777670427773582,0.9829050821302032,1.1777794431478341,1.1586963938322394,1.1683701507398292,1.0406944723618077,1.0942000333277573,1.0029782055632628,1.0065293957324102,1.0412095304366364,1.0108237343266222,1.0134471323084004,1.0630032000000011,1.0576725987338074,1.0,1.1235241999999988,1.0717759441554415,1.2022122707973335,1.0168928135688138,0.9435284829297985,1.0007974500008037,1.0078378671635815,1.0676141000000017,1.0328609000000029,1.1859071138166524,1.0,0.9750774648079762,0.9720826456425415,1.1197967466765129,1.0544783999999974,1.0487944761189318,1.0068546999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-20,1.389683460626195,1.4173854608239205,1.1500781212706055,1.174881857120562,1.0906052991512607,1.0030115351815565,1.0056032569532933,1.0628758915599263,1.0714902870735001,1.0276592416565429,1.0460799254577495,1.0695715364087943,1.1384417485614027,1.1494369992955322,1.0709962834100366,1.0245882385814113,1.1110919404750548,0.9670600608939399,0.977296480593409,0.9584855635470313,0.9706290375228638,1.073554695041585,1.0925678515011341,1.1119033137782044,1.1119174396801155,1.0080136000000008,1.0160860228209987,1.026720200000001,1.0496367803313575,1.0349920632617062,1.0428847365106038,1.0239247342211748,1.1756789567856105,1.0658494368861735,1.0260639,1.0,1.0855562746461225,0.9753380518326655,0.9804673229329939,1.174450085483637,1.1566681041504985,1.1663325141728533,1.0389153768844208,1.091933023329236,1.0008796505351558,1.004444043924355,1.0401129882304019,1.009744013631684,1.0123798176718417,1.0620501000000009,1.0567065728983482,1.0,1.1238433999999986,1.0690830787188115,1.2027530483831148,1.0134057043422602,0.9402791472056946,0.9973967574368373,1.007448175142183,1.0658048000000016,1.0312719000000028,1.1917481099563036,1.0,0.9775158307237813,0.9745048409896611,1.1260210709010328,1.0552389999999974,1.0495500036201328,1.0072785,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-21,1.3792054817077504,1.4067372597919796,1.1577729911276942,1.18276236613238,1.0938292174158628,1.0059614297042154,1.0085759020434562,1.0674663332258187,1.0761247099268694,1.0320704335621855,1.0493629096919843,1.072946757806337,1.1464009720335229,1.1574813232173613,1.078432592760291,1.0269087765820801,1.113325434248804,0.971228289668227,0.9815169009215198,0.9625863101159517,0.9747913757956754,1.0769757604406942,1.0960645881827469,1.1154771927781122,1.1154913665708395,1.010996400000001,1.0190752522024686,1.029756500000001,1.0513858545019346,1.0367053885006092,1.046033212361158,1.0336858538698237,1.1778927600626112,1.070561814938952,1.0306161999999999,1.0,1.0867602919021617,0.9777605225111242,0.9829064210328616,1.1789516964880424,1.156209450977013,1.1658775751333994,1.0385467336683405,1.0964093155952634,1.0049620274744469,1.0085616444378023,1.0423163296597489,1.0118678029790982,1.0145243994558164,1.0646406000000008,1.0592663433873317,1.0,1.1241781999999987,1.0742351039130238,1.1978108457171064,1.0169438166289975,0.943548160739133,1.0009102995304622,1.008833153481936,1.0666501000000017,1.035198300000003,1.182115204230827,1.0,0.971760520236337,0.968759564254063,1.1210509010339722,1.0559874999999974,1.0502933306772377,1.0075827,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-22,1.3791633273743038,1.406697617756817,1.1578306707792827,1.1828409981000148,1.0939699939491683,1.006075794072324,1.008705686496109,1.0676998120296937,1.0763668735178107,1.0322690254460292,1.0495990400568966,1.0732067522490194,1.1465320784611222,1.1576219715699325,1.078504480034607,1.0271239299791513,1.113567846334658,0.9714089843182188,0.9817075709950459,0.9627046856553875,0.9749208626540002,1.0773064319435657,1.0964161250720503,1.115850239177795,1.1158644445160615,1.011316500000001,1.0193804395532062,1.0300807000000012,1.0516056631984494,1.0369107523108168,1.046339941813384,1.0336929006525069,1.1781012938024444,1.0707712874807038,1.0308338,1.0,1.0870924192619333,0.9779761707281861,0.9831271486996784,1.1789133093867257,1.1561252144246743,1.1658003679648177,1.03851417085427,1.096629774967346,1.005143478438358,1.0087644736726427,1.0425964324944912,1.012124516498569,1.0147970798227286,1.064951600000001,1.0595581493040767,1.0,1.1241781999999987,1.0742071032326073,1.1977508555912115,1.0171482288937335,0.9437238626001442,1.0011428015756099,1.0090431116444474,1.0669210000000018,1.0354640000000028,1.1820574724190085,1.0,0.9717246236336781,0.9687164883308723,1.1210509010339722,1.0563379999999973,1.050640743323058,1.0078605,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-23,1.3790790187074102,1.406657975721654,1.1578890518286373,1.1829203569177706,1.0941109212068136,1.006190337976332,1.008835636984309,1.0679333901862513,1.076609142534782,1.0324676846948264,1.049835332413827,1.0734668738905484,1.1466631848887212,1.1577625613190234,1.0785763673089233,1.0273394439181531,1.1138105619668257,0.9715897580122396,0.9818983163727085,0.9628234542824778,0.9750507874611131,1.077637461238585,1.0967680057290923,1.116223574835477,1.1162378526772028,1.011636900000001,1.0196858586331394,1.0304052000000012,1.0518256175601046,1.037116266902089,1.0466471711506364,1.0337000869754411,1.1783101523611872,1.0709810261883284,1.0310514999999998,1.0,1.0874249023136566,0.9781920107177843,0.9833481632742076,1.1788748258354058,1.1560410737045907,1.1657230619394259,1.0384816080401995,1.0968505273735958,1.0053251991509766,1.0089675666646156,1.0428769187691167,1.0123816062928943,1.015070128801154,1.0652629000000007,1.0598500473022088,1.0,1.1241781999999987,1.0741792025546208,1.1977028634904956,1.01735284117047,0.9438997642358696,1.001375503708576,1.009253372049995,1.0671921000000018,1.0357299000000029,1.1819983660402418,1.0,0.9716887270310192,0.9686722158542599,1.1210509010339722,1.0566888999999975,1.0509883559761586,1.0081384000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-24,1.3880879493740694,1.4158538227243724,1.1611603710097165,1.1862821708819358,1.0963078791826821,1.0081956342853728,1.0108613260041568,1.0671022056444557,1.0757779637141545,1.0316369400843932,1.050947191628076,1.0746222846146705,1.1478415774483532,1.1589606508690091,1.0796333069478434,1.027688538642433,1.114031604392219,0.9717351990253564,0.9820533675896874,0.9648797519594476,0.9771428688214872,1.0774953461975327,1.0966384052917098,1.1161070038617844,1.116121220414632,1.011101500000001,1.019128858889741,1.0298581000000013,1.0517755087518865,1.0370555021329895,1.0456731951651133,1.034427231224199,1.1816434440094272,1.0734639988920422,1.0334578999999997,1.0,1.08767895529006,0.9789422248797641,0.9841061734506328,1.184139259915976,1.1605281315585232,1.1702553501058404,1.042555979899496,1.0961505664252826,1.0046629660740665,1.008323647585304,1.0424677884136477,1.011969209052381,1.0146719362139869,1.0644828000000008,1.0590562136612314,1.0,1.1251808999999986,1.0780835974314162,1.2093928673167114,1.0200330019801185,0.9463724757590848,1.0040449753396747,1.0100920964755744,1.0678630000000018,1.0344795000000027,1.1897898230461381,1.0,0.9781925024249137,0.9751476689438708,1.1297681191531255,1.0571198999999973,1.051415871537725,1.0082251000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-25,1.4011528577934678,1.4291533731768913,1.1543150588821407,1.1793084404346996,1.0950595048388887,1.0070324810365212,1.0097102015560866,1.0676613625415659,1.0763484239625583,1.032150328397409,1.0509921174144026,1.0746867744299542,1.1466617275509094,1.1577776224134446,1.078472112878758,1.027617962559523,1.1135594077471465,0.9746904971766668,0.9850481377927142,0.9626316275069977,0.9748757539288342,1.0785422460215992,1.0977189360470967,1.1172219970295105,1.11723629352972,1.012567000000001,1.0205884438503925,1.0313489000000013,1.0557282051629377,1.0409414317340642,1.0467193545484552,1.0323191268799063,1.1814552114514312,1.0704062853473844,1.0305299999999995,1.0,1.0883627730669392,0.9776197614694846,0.9827807554547864,1.1836853662004072,1.1578071663360487,1.1675191913196599,1.0401544723618077,1.0960003375753655,1.0045046235827644,1.0081854388479092,1.043768224777821,1.0132163720575642,1.015937655997542,1.065443200000001,1.059994062592139,1.0,1.1255420999999983,1.078256001620838,1.2214231051592195,1.0204888293297594,0.9467815144861123,1.0045250860602701,1.0115577737060044,1.0675682000000017,1.0355453000000028,1.1999183073431445,1.0,0.9897390975258493,0.9866507537296906,1.1385694128508115,1.0574015999999975,1.0516947816900546,1.0083076000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-26,1.3891296199526284,1.4169120466421667,1.1488614849572711,1.1737562966695605,1.0929391901897716,1.0050675803049123,1.0077551883341225,1.0653509159100267,1.074025941234373,1.0298896279123677,1.0486082428774366,1.0722676431637337,1.1376734616571431,1.1487104333475413,1.069967329737361,1.0270740850572493,1.1145238958032364,0.9761248301245026,0.9865058752663793,0.9601019399830439,0.9723235343751799,1.0792762208333182,1.0984809316160682,1.1180129248187578,1.1180270946124056,1.0131160000000012,1.0211245107231128,1.0319064000000016,1.0614601284285812,1.0465816990236578,1.0464846085400372,1.0252883913255666,1.1796151123296927,1.0669813516204687,1.0272484999999996,1.0,1.0895903549147696,0.9781184659501156,0.9832859999364991,1.1761352599414385,1.1522985366414662,1.1619719402853457,1.0352489447236166,1.0958243217187005,1.0043227230376743,1.0080235798876398,1.0451465952982726,1.0145390722397845,1.017279217599944,1.066329400000001,1.0608580622503327,1.0,1.1259015999999984,1.073773392693441,1.2079788289311275,1.021342880572834,0.9475600365467844,1.0053972688613015,1.01328942480833,1.068019600000002,1.0352652000000029,1.1877575248518766,1.0,0.9813320607582472,0.9782623461349098,1.124127582471688,1.0574078999999974,1.051699581864781,1.0084426000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-27,1.3678799764027996,1.3952543363493977,1.1472947273825773,1.1721751333472634,1.0907413278678646,1.0030314038211228,1.005728669136539,1.0657140002882233,1.0743987276765012,1.030213518610305,1.0496000120090043,1.0733003070007772,1.1361656028010656,1.1471961194181914,1.068498290039581,1.0273952377819098,1.1146048212503799,0.9767635058777546,0.9871593645626117,0.9589683313423484,0.9711851594921852,1.0805498893205745,1.0997924055381225,1.1193628919011975,1.1193772154185972,1.0147972000000014,1.022801612155462,1.0336171000000014,1.0644037295811128,1.049472473597296,1.0461308898953254,1.024151208048796,1.178022444012188,1.0672244497841286,1.0274982999999995,1.0,1.090784679565129,0.9793584671697889,0.9845364393834787,1.172644830771717,1.1483247563464944,1.1579722926110163,1.0317214070351743,1.0968045210092843,1.0052004853318763,1.008925277604382,1.0461028943671946,1.015452103174187,1.018210053823729,1.0657192000000009,1.0602332900366649,1.0,1.1262405999999985,1.0715451385468653,1.1890504073068373,1.0226772606356378,0.9487840562197993,1.0067423592214606,1.0153430654919353,1.068992700000002,1.035209000000003,1.1674118610274444,1.0,0.965527187346135,0.9624983271787305,1.1025661004431306,1.0577412999999976,1.0520299938917788,1.0087271,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-28,1.3634421495476738,1.390741982436922,1.1459093430184581,1.1707791846512523,1.0875981224871867,1.0001259145109893,1.0028304079714787,1.064325993637356,1.0730062079590663,1.02884473011376,1.0476399625884794,1.0713144786058861,1.1322211290989155,1.1432214555780096,1.0647379775910208,1.0259646975368675,1.112758652572486,0.9750465905267165,0.9854323394969521,0.9580801778643059,0.9702952475549275,1.079103478784426,1.0983353116020753,1.1178951968130681,1.1179094717020779,1.0140665000000015,1.0220477970818485,1.0328711000000015,1.062590198586011,1.0476729769798807,1.0470943682952933,1.0213948694677724,1.1758901702814462,1.0671562225987803,1.0274483999999995,1.0,1.0910679882045486,0.9810510515751149,0.9862419144624835,1.1748760086982466,1.1454139474264282,1.1550445493271255,1.0291484422110537,1.0944295767590346,1.0030032921930605,1.0067405772764442,1.0458642030398475,1.015205078732219,1.0179776442646373,1.0654952000000009,1.0599925892899402,1.0,1.1266281999999985,1.0734290843267478,1.1886847382127865,1.0212808768526107,0.9474747327438829,1.005399269739487,1.015207056125625,1.0677141000000019,1.033750900000003,1.162987013178917,1.0,0.9585727318808468,0.9555578399433784,1.0954146159527316,1.0579671999999978,1.0522535020274748,1.0091412,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-29,1.3634011560975972,1.390703432099234,1.1459687142764237,1.1708594024736967,1.0877393511935114,1.000240817486797,1.0029606351855902,1.0645493384676161,1.0732380925120812,1.0290335540793005,1.0478760389560524,1.071574409449145,1.1323518037227185,1.1433615178957786,1.0648101331014352,1.0261786791726641,1.113003735865898,0.9752320278184404,0.985627829035212,0.9582028212125637,0.9704290409096678,1.0794110369145584,1.098663403531619,1.1182444276374806,1.1182587080579525,1.0143866000000015,1.0223530616756513,1.0331955000000015,1.0628136489110298,1.0478817333640453,1.0474055967127573,1.0214043582048509,1.1761028454623743,1.0673628560378907,1.0276631999999994,1.0,1.091402694330969,0.9812704393566346,0.9864664675654669,1.1748377180469332,1.1453304775321311,1.1549680341562136,1.0291158793969832,1.0946532595069607,1.003187620476518,1.0069463078397414,1.0461448810344147,1.015462262595258,1.018250785395941,1.0658143000000007,1.0602924062873909,1.0,1.1266281999999985,1.0734011836487614,1.1886380677610462,1.0214926895613734,0.9476574267198862,1.00563927507783,1.0154374660669223,1.0679738000000019,1.0340155000000029,1.1629281978110528,1.0,0.9585366602289512,0.9555147866814385,1.0955309761201368,1.058311299999998,1.0525944144366863,1.0095379999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-30,1.363319169197444,1.390664881761546,1.14602829182785,1.1709397524507084,1.0878809567106853,1.000356019689104,1.003091194470796,1.064773031032265,1.0734703460562014,1.02922271486961,1.0481123313129828,1.0718345310906743,1.1324824783465215,1.1435016388170276,1.0648822886118496,1.0263935621632874,1.1132490012870977,0.9754179393743375,0.985823845702427,0.9583256330269591,0.9705629802473374,1.0797190959536975,1.0989919767359961,1.1185942369778914,1.118608472759297,1.0147074000000014,1.0226587897278454,1.0335203000000013,1.063037317733759,1.0480907913103394,1.0477171250612374,1.0214139167120548,1.1763157642574846,1.0675696669209165,1.0278781999999997,1.0,1.0917377561493409,0.9814900189106907,0.9866912119402587,1.1747993309456164,1.1452471034700893,1.1548914201284917,1.029083316582913,1.09487733296711,1.003372308424919,1.0071523900792154,1.0464259424688651,1.015719728664438,1.018524295138758,1.0661337000000009,1.060592499529004,1.0,1.1266281999999985,1.0733731829683448,1.1885797296963707,1.0217050023001377,0.9478405202453175,1.0058797806357194,1.0156675737651832,1.0682339000000018,1.0342815000000027,1.1628693824431884,1.0,0.9585017521787297,0.9554717334194984,1.0955309761201368,1.058655499999998,1.0529355268531784,1.0099350999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-31,1.3632781757473675,1.3906263314238576,1.1460815155406892,1.1710136268539146,1.0880224868656894,1.0004711620461113,1.0032216984108195,1.0649884276479251,1.0736942709439503,1.0294038592304153,1.0483494336300032,1.0720954795247069,1.1326125052646305,1.1436410564965138,1.0649538182380351,1.0265950149669967,1.113493659615671,0.975603692842177,0.986019711761369,0.9584459740046681,0.9706944378752083,1.0800270118759776,1.0993204124332783,1.118943757060303,1.1189581053742743,1.0150275000000013,1.0229639770785828,1.0338446000000012,1.0632609137239182,1.048299773866101,1.0480284534557067,1.0213950090080235,1.1765281958242306,1.0677609514613726,1.0280781999999997,1.0,1.092072640121737,0.9817058589002889,0.9869121308788836,1.174761040294303,1.1451637294080472,1.1548149049575798,1.0290507537688425,1.0951012110711478,1.0035568165408482,1.007358296480601,1.0467068121833738,1.0159771006649043,1.0187977127286967,1.0664531000000008,1.060892408607842,1.0,1.1266281999999985,1.0733452822903582,1.1885213916316957,1.0219169150149006,0.9480233141086778,1.0061198860179716,1.0158953642668331,1.0684937000000019,1.0345460000000026,1.1628105670753242,1.0,0.9584656805268341,0.9554275165558845,1.0955309761201368,1.0589997999999978,1.0532768392769505,1.0103323,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-11-01,1.3631961888472142,1.3905877810861695,1.1460656309442216,1.1710168646408174,1.0881640923828635,1.0005863642484183,1.0033522576960254,1.065212169888915,1.0739266299141004,1.0295930200207246,1.0485908557341705,1.0723608799183744,1.1327475519018693,1.1437855726787807,1.0650299972899226,1.0268145850027173,1.1137389857461337,0.9757899205741896,0.98621602964513,0.9585678311776163,0.9708275013153018,1.080335214031976,1.099649123144751,1.11929375923938,1.1193080682051704,1.0153497000000014,1.0232713272351468,1.0341711000000013,1.0634845825466475,1.0485087564218627,1.0483399818041865,1.0214031721127161,1.176741114619341,1.067968028510271,1.0282934,1.0,1.092407790863097,0.9819256302268813,0.9871370665254836,1.1747227496429895,1.1450804511782608,1.1547383897866677,1.0290181909547722,1.095325479887409,1.0037416843217208,1.007564554558163,1.046987969477795,1.0162346608027977,1.019071314624392,1.0667726000000008,1.0611925939308422,1.0,1.1266281999999985,1.0733173816123718,1.1884630535670202,1.0221282276936614,0.948205508647896,1.006359391136768,1.016124061497592,1.0687546000000017,1.0348169000000025,1.1627504149945536,1.0,0.9584307724766126,0.9553844632939447,1.0955309761201368,1.0593442999999978,1.053618251704363,1.0106106,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-11-02,1.3437379192999483,1.370763092432356,1.1483190569319248,1.1733388864682586,1.0893579045156754,1.0016690255689047,1.0044529626829584,1.0624233897674793,1.0711217703855878,1.0268704654123355,1.0487419402896303,1.072533933949328,1.1332731650727053,1.144324431679569,1.0654733915602386,1.0287408704023013,1.1171936463385552,0.9760009681312668,0.9864374238063334,0.9577302175408889,0.9699887563947778,1.0817671697653588,1.1011218241361223,1.1208080248653862,1.1208223723662607,1.0150734000000015,1.0229755635383677,1.0338880000000013,1.063755956702782,1.0487648580603628,1.0479117802905347,1.0250908721000598,1.1778729461091375,1.068722874925021,1.029036,1.0,1.0929479090915448,0.9803990249517174,0.9856063182433913,1.169782387573535,1.145702115017876,1.155372852793016,1.0296195979899483,1.0992546773625487,1.0073216992514127,1.0111789064629293,1.048258689251013,1.017452756575472,1.0203080984041586,1.0673309000000009,1.0617300729892327,1.0,1.1283917999999986,1.0695733906333909,1.167189976549,1.0219585175110504,0.9480342018305938,1.0062237315957956,1.0165529443660235,1.0690611000000014,1.0348626000000023,1.1510713844228544,1.0,0.9475034452855738,0.9444848575824727,1.0829572378138836,1.0600432999999978,1.054312476974163,1.0108926999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
