RUN_ADM,RUN_FM,FECHA_INF,ACTIVO_TOT,MONEDA,PARTICIPES_INST,INVERSION_EN_FONDOS,SERIE,CUOTAS_APORTADAS,CUOTAS_RESCATADAS,CUOTAS_EN_CIRCULACION,VALOR_CUOTA,PATRIMONIO_NETO,NUM_PARTICIPES,NUM_PARTICIPES_INST,FONDO_PEN,REM_FIJA,REM_VARIABLE,GASTOS_AFECTOS,GASTOS_NO_AFECTOS,COMISION_INVERSION,COMISION_RESCATE,FACTOR DE AJUSTE,FACTOR DE REPARTO,RUN_FM_SERIE
77057272,9810,2021-09-25,4315365798.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-09-25,4315365798.0,$$,false,0.0,B,0.0,0.0,4163557.1253,1025.2968,4268881906.0,511,0,false,111111.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-09-25,4315365798.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-09-25,11913741955.0,$$,false,0.0,APV,0.0,0.0,1521491.2876,1293.5558,1968133840.0,327,0,false,24265.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-09-25,11913741955.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-09-25,11913741955.0,$$,false,0.0,B,0.0,0.0,6994440.6932,1419.3152,9927316101.0,2017,0,false,258389.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-09-25,11913741955.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-09-26,10579872203.0,$$,false,0.0,APV,0.0,0.0,866948.6805,1125.5177,975766104.0,232,0,false,12030.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-09-26,10579872203.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-09-26,10579872203.0,$$,false,0.0,B,0.0,0.0,7908968.2479,1213.1855,9595045873.0,1845,0,false,249741.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-09-26,10579872203.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-09-26,4315365798.0,$$,false,0.0,APV,0.0,0.0,40948.2974,1048.7132,42943022.0,21,0,false,529.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-09-26,4315365798.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-09-26,4315365798.0,$$,false,0.0,B,0.0,0.0,4163557.1253,1025.2701,4268770798.0,511,0,false,111108.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-09-26,4315365798.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-09-26,11913741955.0,$$,false,0.0,APV,0.0,0.0,1521491.2876,1293.5398,1968109575.0,327,0,false,24265.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-09-26,11913741955.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-09-26,11913741955.0,$$,false,0.0,B,0.0,0.0,6994440.6932,1419.2783,9927057719.0,2017,0,false,258382.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-09-26,11913741955.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-09-27,10716776271.0,$$,false,0.0,APV,3010.006,260.1059,869698.5806,1131.0173,983644184.0,234,0,false,12089.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-09-27,10716776271.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-09-27,10716776271.0,$$,false,0.0,B,68502.0595,6242.8812,7971227.4262,1219.0968,9717698115.0,1868,0,false,250957.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-09-27,10716776271.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-09-27,4320252715.0,$$,false,0.0,APV,47.625,0.0,40995.9224,1049.8678,43040299.0,21,0,false,530.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-09-27,4320252715.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-09-27,4320252715.0,$$,false,0.0,B,790.5056,1852.4147,4162495.2162,1026.3848,4272321922.0,511,0,false,111229.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-09-27,4320252715.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-09-27,12026550928.0,$$,false,0.0,APV,3192.295,288.0443,1524395.5383,1302.4943,1985516428.0,331,0,false,24433.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-09-27,12026550928.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-09-27,12026550928.0,$$,false,0.0,B,18969.7658,9522.6181,7003887.8409,1429.0835,10009140825.0,2027,0,false,260167.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-09-27,12026550928.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-09-28,10607518875.0,$$,false,0.0,APV,80.8908,0.0,869779.4714,1116.5675,971167484.0,234,0,false,11972.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-09-28,10607518875.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-09-28,10607518875.0,$$,false,0.0,B,23574.8029,3599.3288,7991202.9003,1203.5052,9617454149.0,1875,0,false,249698.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-09-28,10607518875.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-09-28,4304250687.0,$$,false,0.0,APV,0.0,0.0,40995.9224,1045.427,42858243.0,21,0,false,528.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-09-28,4304250687.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-09-28,4304250687.0,$$,false,0.0,B,2166.4283,1332.1339,4163329.5106,1022.0293,4255044793.0,511,0,false,110728.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-09-28,4304250687.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-09-28,11886167580.0,$$,false,0.0,APV,33449.1396,0.0,1557844.6779,1281.6523,1996615194.0,333,0,false,24088.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-09-28,11886167580.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-09-28,11886167580.0,$$,false,0.0,B,13513.215,9703.4508,7007697.6051,1406.1967,9854201112.0,2036,0,false,256346.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-09-28,11886167580.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-09-29,10665977424.0,$$,false,0.0,APV,31.1901,0.0,869810.6615,1121.5095,975500911.0,234,0,false,12026.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-09-29,10665977424.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-09-29,10665977424.0,$$,false,0.0,B,15581.3151,106756.8908,7900027.3246,1208.8154,9549674812.0,1884,0,false,251428.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-09-29,10665977424.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-09-29,4305617101.0,$$,false,0.0,APV,0.0,0.0,40995.9224,1046.0913,42885477.0,21,0,false,529.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-09-29,4305617101.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-09-29,4305617101.0,$$,false,0.0,B,472.8313,496.8961,4163305.4458,1022.6648,4257665757.0,512,0,false,110819.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-09-29,4305617101.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-09-29,11964162604.0,$$,false,0.0,APV,879.1773,0.0,1558723.8552,1289.5124,2009993690.0,335,0,false,24767.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-09-29,11964162604.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-09-29,11964162604.0,$$,false,0.0,B,12692.8245,14509.9296,7005880.5,1414.8012,9911928020.0,2042,0,false,258055.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-09-29,11964162604.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-09-30,10731630361.0,$$,false,0.0,APV,82.0531,0.0,869892.7146,1126.052,979544471.0,234,0,false,12076.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-09-30,10731630361.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-09-30,10731630361.0,$$,false,0.0,B,22488.7871,9240.5576,7913275.5541,1213.695,9604302733.0,1892,0,false,249563.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-09-30,10731630361.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-09-30,4312843935.0,$$,false,0.0,APV,0.0,0.0,40995.9224,1046.4218,42899026.0,21,0,false,529.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-09-30,4312843935.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-09-30,4312843935.0,$$,false,0.0,B,7015.354,630.8894,4169689.9104,1022.9739,4265483758.0,514,0,false,110852.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-09-30,4312843935.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-09-30,12032044588.0,$$,false,0.0,APV,443.647,0.0,1559167.5022,1295.2438,2019502090.0,336,0,false,24891.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-09-30,12032044588.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-09-30,12032044588.0,$$,false,0.0,B,19986.395,9053.4875,7016813.4075,1421.07,9971383359.0,2053,0,false,259132.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-09-30,12032044588.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-10-01,10659345077.0,$$,false,0.0,APV,2871.1926,0.0,872763.9072,1126.1969,982904039.0,234,0,false,12078.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-10-01,10659345077.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-10-01,10659345077.0,$$,false,0.0,B,42736.1596,980.0483,7955031.6654,1213.8345,9656091961.0,1901,0,false,250010.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-10-01,10659345077.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-10-01,4302320730.0,$$,false,0.0,APV,31.6227,0.0,41027.5451,1043.5537,42814447.0,21,0,false,527.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-10-01,4302320730.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-10-01,4302320730.0,$$,false,0.0,B,1673.8115,7017.0299,4164346.692,1020.1561,4248283580.0,515,0,false,110717.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-10-01,4302320730.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-10-01,12086123655.0,$$,false,0.0,APV,25676.9442,0.0,1584844.4464,1296.3272,2054476926.0,337,0,false,24919.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-10-01,12086123655.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-10-01,12086123655.0,$$,false,0.0,B,21486.1188,3033.0107,7035266.5156,1422.2391,10005831465.0,2064,0,false,259749.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-10-01,12086123655.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-10-02,10659345077.0,$$,false,0.0,APV,0.0,0.0,872763.9072,1126.1831,982891921.0,234,0,false,12118.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-10-02,10659345077.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-10-02,10659345077.0,$$,false,0.0,B,0.0,0.0,7955031.6654,1213.8029,9655840638.0,1901,0,false,251323.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-10-02,10659345077.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-10-02,4302320730.0,$$,false,0.0,APV,0.0,0.0,41027.5451,1043.5408,42813919.0,21,0,false,528.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-10-02,4302320730.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-10-02,4302320730.0,$$,false,0.0,B,0.0,0.0,4164346.692,1020.1295,4248173008.0,515,0,false,110572.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-10-02,4302320730.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-10-02,12086123655.0,$$,false,0.0,APV,0.0,0.0,1584844.4464,1296.3112,2054451597.0,337,0,false,25329.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-10-02,12086123655.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-10-02,12086123655.0,$$,false,0.0,B,0.0,0.0,7035266.5156,1422.2021,10005571039.0,2064,0,false,260426.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-10-02,12086123655.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-10-03,10659345077.0,$$,false,0.0,APV,0.0,0.0,872763.9072,1126.1692,982879803.0,234,0,false,12118.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-10-03,10659345077.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-10-03,10659345077.0,$$,false,0.0,B,0.0,0.0,7955031.6654,1213.7713,9655589322.0,1901,0,false,251316.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-10-03,10659345077.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-10-03,4302320730.0,$$,false,0.0,APV,0.0,0.0,41027.5451,1043.528,42813391.0,21,0,false,528.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-10-03,4302320730.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-10-03,4302320730.0,$$,false,0.0,B,0.0,0.0,4164346.692,1020.103,4248062439.0,515,0,false,110569.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-10-03,4302320730.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-10-03,12086123655.0,$$,false,0.0,APV,0.0,0.0,1584844.4464,1296.2952,2054426268.0,337,0,false,25329.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-10-03,12086123655.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-10-03,12086123655.0,$$,false,0.0,B,0.0,0.0,7035266.5156,1422.1651,10005310620.0,2064,0,false,260419.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-10-03,12086123655.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-10-04,10615440404.0,$$,false,0.0,APV,400.3659,0.0,873164.2731,1118.3528,976505697.0,237,0,false,12034.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-10-04,10615440404.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-10-04,10615440404.0,$$,false,0.0,B,33858.8493,8047.4118,7980843.1029,1205.3304,9619552912.0,1909,0,false,249569.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-10-04,10615440404.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-10-04,4288934664.0,$$,false,0.0,APV,39.6202,0.0,41067.1653,1041.135,42756465.0,21,0,false,527.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-10-04,4288934664.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-10-04,4288934664.0,$$,false,0.0,B,4090.5375,3011.4237,4165425.8058,1017.7498,4239361432.0,515,0,false,110314.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-10-04,4288934664.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-10-04,12042204386.0,$$,false,0.0,APV,3929.8468,0.0,1588774.2932,1283.2562,2038804455.0,341,0,false,25074.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-10-04,12042204386.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-10-04,12042204386.0,$$,false,0.0,B,60637.1811,26727.0742,7069176.6225,1407.8407,9952274766.0,2079,0,false,257796.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-10-04,12042204386.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-10-05,10723512295.0,$$,false,0.0,APV,156.2222,0.0,873320.4953,1126.7285,983995089.0,237,0,false,12129.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-10-05,10723512295.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-10-05,10723512295.0,$$,false,0.0,B,28226.3085,8547.3619,8000522.0495,1214.3409,9715361082.0,1907,0,false,252250.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
77057272,9809,2021-10-05,10723512295.0,$$,false,0.0,FREE,0.0,0.0,0.0,1074.6077,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-FREE
77057272,9810,2021-10-05,4303952669.0,$$,false,0.0,APV,54.0462,0.0,41121.2115,1044.2921,42942555.0,21,0,false,529.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV
77057272,9810,2021-10-05,4303952669.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1000.0,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-APV-FREE
77057272,9810,2021-10-05,4303952669.0,$$,false,0.0,B,1884.7496,20142.8508,4147167.7046,1020.822,4233519878.0,513,0,false,110675.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-B
77057272,9810,2021-10-05,4303952669.0,$$,false,0.0,FREE,0.0,0.0,0.0,998.9999,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9810-FREE
77057272,9811,2021-10-05,12220157710.0,$$,false,0.0,APV,2816.9007,0.0,1591591.1939,1300.2791,2069512740.0,341,0,false,25470.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV
77057272,9811,2021-10-05,12220157710.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1165.5739,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-APV-FREE
77057272,9811,2021-10-05,12220157710.0,$$,false,0.0,B,13839.0235,7184.4487,7075831.1973,1426.4967,10093650120.0,2084,0,false,262471.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-B
77057272,9811,2021-10-05,12220157710.0,$$,false,0.0,FREE,0.0,0.0,0.0,1162.4295,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9811-FREE
77057272,9809,2021-10-06,10813471861.0,$$,false,0.0,APV,210.2567,0.0,873530.752,1134.47,990994421.0,237,0,false,12215.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV
77057272,9809,2021-10-06,10813471861.0,$$,false,0.0,APV-FREE,0.0,0.0,0.0,1065.6322,0.0,0,0,false,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-APV-FREE
77057272,9809,2021-10-06,10813471861.0,$$,false,0.0,B,17075.2785,3328.753,8014268.575,1222.6676,9798786499.0,1911,0,false,254606.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9809-B
